source_id,pf,pf_error,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,radius_gspphot,ew_espels_halpha,spectraltype_esphs
4661247608921540992,3.027322931987762,1.01751655E-4,5854.341,4.0104,-0.6148,2654.543,1.2735,1.4971,0.092410274,F
4661248021238307200,5.777196957471238,2.2952507E-4,,,,,,,0.2406735,G
4661254377792188544,3.8359224738901982,0.0014664732,6085.487,3.6638,-0.9277,3583.7148,0.3309,2.5268,-0.0373408,G
4661256920413328512,3.275526760818775,3.431659E-5,5922.113,3.8441,-0.9189,3083.1902,0.6368,1.8417,-0.024062352,G
4661259394315051648,4.380499581992915,2.0134446E-4,,,,,,,0.091647565,F
4661261485932972160,4.457151570525054,1.215918E-4,5311.251,3.4943,-0.847,3271.8232,0.1992,2.7002,0.069457084,F
4661264715713597952,4.368833258339702,1.0529171E-4,,,,,,,0.09617807,G
4661264990636534016,2.709975892683881,8.957589E-5,5612.181,4.1981,-1.7757,2240.3164,0.34,1.3121,0.034809444,unknown
4661266334984220672,4.204185078781574,6.829475E-5,5588.2686,3.5884,-1.2343,3061.0933,0.4838,2.3935,0.017157236,G
4661269770959659392,2.7737387644048157,4.7717745E-5,5576.491,3.9219,-0.4345,3011.4473,0.1024,1.6937,0.1800944,F
4661273516171452032,4.93415410264812,8.267277E-5,5151.499,3.393,-0.5997,3574.6802,0.0381,3.0948,0.14138442,F
4661274886251172096,3.5910756711601124,2.167323E-4,5570.4727,4.1983,-1.5885,1944.4346,0.2154,1.318,0.15114482,F
4661275607752021760,3.7448014259439377,3.0168321E-5,5390.09,3.7533,-0.376,3055.187,0.0757,2.166,-0.006429118,F
4661275852634190080,4.421404322807511,3.7419848E-4,6572.519,3.8961,-1.1592,2028.5486,0.3983,1.8355,0.12796648,F
4661277463235974016,3.9935872688203347,1.433134E-4,,,,,,,0.294432,F
4661287500589168384,4.812667239801504,1.2442276E-4,,,,,,,0.068243764,F
4661289935763454720,4.67012600659268,2.6336216E-4,5585.33,3.3511,-0.5191,5452.7417,0.1849,4.3704,0.14146228,G
4661290176344258176,4.907382561401293,1.2941568E-4,5354.21,3.5035,-0.5204,3768.887,0.234,3.222,0.161216,F
4661290180649239296,5.190957534092185,1.15243674E-4,,,,,,,0.17812188,F
4661293990277921152,5.8139543934691025,4.1060822E-4,,,,,,,0.22319338,F
4661294887934147712,2.635563370895969,2.3256407E-4,5553.7,3.8761,-0.578,3155.4814,0.4444,1.754,0.38986313,F
4661295094092537088,2.415618431650643,1.5776908E-5,5547.0454,4.1117,-0.6769,3135.788,0.0732,1.6588,0.21445762,F
4661299560782755968,2.6875226528028744,3.2168705E-4,5609.2734,4.6667,-3.5463,1052.9703,0.081,0.6092,0.024348093,B
4661303271712457984,3.265281315225199,6.399854E-5,5646.3384,3.6615,-1.1423,3187.9844,0.4692,2.2021,0.059782434,G
4661303649669510272,4.580272113834869,1.1677106E-4,5407.333,3.3765,-0.2493,5634.8936,0.1109,4.3301,-0.014478776,F
4661305092779097984,0.9093798599352348,1.2968477E-5,6103.222,4.5263,-4.0969,3347.813,0.0104,0.7522,,
4661305333297356672,5.914585390874822,3.8542718E-4,6035.1597,3.0594,-0.135,6343.021,0.0711,7.1782,0.076965675,F
4661306329729502720,2.5748813845268703,1.584213E-4,5777.5254,3.5848,-2.0061,4114.91,0.1132,2.3658,0.3761427,unknown
4661309490826558080,2.262896095941307,3.8186707E-5,5689.018,4.1806,-1.371,3012.355,0.0051,1.381,0.4571287,F
4661309662625345920,4.944861724413706,4.17689E-4,6009.494,3.736,-0.3533,3262.749,0.9376,2.5142,0.044358484,F
4661314335475582976,3.7193339020135983,3.0375842E-4,5551.999,3.3173,-0.8198,6362.3696,0.1746,4.3204,0.19050524,B
4661314335524313344,3.587617079942277,1.1041363E-4,,,,,,,0.26073658,F
4661316392760970368,2.474124418056914,7.376925E-5,5750.818,3.8076,-1.0426,3468.322,0.3036,1.8504,0.08434757,F
4661318317077141632,3.1634589775506936,5.6749235E-5,5544.159,3.6087,-1.1305,3740.2512,0.0078,2.3418,0.08712252,G
4661321173111570432,2.67471674501402,9.509801E-5,5543.3467,3.6461,-0.9614,3642.749,0.2643,2.2545,0.21157373,F
4661329625608998400,3.213822117480138,3.372688E-5,6003.74,4.0914,-0.2791,3022.652,0.7121,1.7335,0.1682558,F
4661330518962045824,3.647562211968185,1.06642845E-4,5569.448,4.12,-0.8,2741.1345,0.1695,1.61,-0.03021544,F
4661331137437311488,3.030740270180279,5.4792952E-5,5663.32,3.8556,-0.5161,3299.8477,0.2433,1.877,0.3082536,F
4661336909875001728,3.886878548349003,7.734261E-5,6013.121,3.8455,-0.3979,3179.696,0.5977,2.0737,0.17328835,F
4661343571310849920,1.1530179472965811,7.6210213E-6,6031.586,4.4788,-1.2541,2490.8142,0.262,0.8074,0.8299223,F
4661344469019023232,3.385278371815416,1.8903364E-4,5381.4683,3.6127,-0.4862,4009.5315,0.0829,2.68,0.025000418,F
4661345568530509568,2.705779171735507,7.9657795E-5,5609.9478,3.7857,-0.8062,3300.2317,0.3952,1.933,-0.124659866,F
4661346835486072192,2.8083528404982467,3.2231124E-5,,,,,,,0.16731322,G
4661347698834838656,2.9655919459128848,2.5399867E-4,5683.315,4.0579,-0.5743,2951.4783,0.1628,1.8526,0.18462531,F
5932654445047319552,2.4932792535882156,6.241221E-5,5235.4595,3.6357,-0.5173,1406.7262,4.464,2.3416,0.1673152,M
175811260743708672,2.113783399889267,1.0540272E-4,,,,,,,0.09600771,A
4165973244665080448,1.4495827667509493,2.0380083E-5,6093.2324,3.7517,-2.5983,2215.0615,1.573,1.9458,0.16126464,B
6038694026431516032,1.4309696982477627,5.4524185E-6,6559.0166,3.9012,-1.1896,2506.9304,1.0062,2.1902,0.32025492,G
5241157421762533248,5.101854179055898,1.03644066E-4,,,,,,,0.1413004,F
4654617141439458048,4.678387796880641,8.6011336E-5,5732.454,3.4338,-0.4284,4877.3486,0.308,3.9254,0.16459283,F
4654641571213147776,2.805076342503528,3.768929E-4,6495.567,4.0087,-0.2341,3563.101,0.4685,1.866,0.29860267,F
4654667134861185280,2.769062780429702,7.182525E-5,5511.6426,3.6441,-0.925,3658.4634,0.2748,2.2733,0.029858526,F
4654668612330013952,3.0114898907078214,4.3341952E-5,6317.333,4.0548,-0.0517,3465.939,0.3998,1.8438,0.15121773,F
4654669059006615168,5.228422248527585,5.824014E-4,6011.9395,3.4341,-0.2091,5322.246,0.3207,4.2158,0.1000257,F
4654673182174377984,3.696727690429306,2.6554835E-4,,,,,,,0.087131836,F
4654680019761895168,0.9985081844033851,4.6882127E-5,,,,,,,,
4654682424947230592,4.29852341877132,2.8537746E-4,5536.133,3.4856,-0.7716,4187.625,0.2996,3.2778,0.058022443,F
4654686513755942016,3.3379296608141553,2.1161752E-4,5418.655,3.3888,-1.1967,4440.017,0.1696,3.06,0.3173708,F
4654686891712971648,3.6560028142589722,7.761619E-5,5335.232,3.5508,-0.6676,4001.6064,0.0063,2.7016,0.12798664,F
4654688334822030592,3.024918285855239,1.1805663E-4,5729.154,3.5972,-0.7595,4660.6123,0.397,2.7801,0.035583362,G
4654690018449058176,3.9275558980473932,1.2751798E-4,5455.3047,3.5673,-0.5739,3948.8235,0.2389,2.9487,0.18728545,F
4654692213158467072,4.050459971188897,7.5227734E-5,5271.927,3.3908,-0.8566,4169.782,0.1002,3.0331,0.061338965,F
4654696615518788480,2.867514824269241,1.23955E-4,5781.736,3.8202,-0.9719,3250.936,0.2696,1.8491,-0.0037752779,F
4654698917621322496,3.4005487083993806,9.16799E-6,5713.1235,3.5177,-2.4518,3612.788,0.38,2.544,0.1945259,G
4654700807406777088,2.65541547903113,1.19059245E-4,,,,,,,0.19864526,F
4654703620590356608,5.758921518252386,9.01624E-5,,,,,,,-0.096357845,F
4654708675786884224,3.34010092233573,1.3862223E-4,,,,,,,-0.048463285,F
4654708950664755584,3.95354560654253,1.3793976E-4,5132.1406,4.2851,-2.6154,1282.5588,0.0109,1.0183,-0.066438526,F
4654727092609377408,5.23897460375375,4.978069E-4,5874.5557,3.5587,-0.4638,3813.5994,0.3165,3.2362,0.114568494,F
4654727711084208384,3.122550857174108,8.4972075E-5,5550.716,3.8505,-0.3881,3222.283,0.0182,1.9082,0.24139144,F
4654728776236060032,4.170209963397726,1.6194212E-4,5726.692,3.7784,-1.1262,2479.021,0.3149,1.9045,-0.019393811,F
4654732865034413824,3.844852217966069,3.9914888E-4,,,,,,,0.011395621,O
4654733998916127616,2.8665150122927785,3.8720995E-5,5449.145,3.7369,-0.6749,3405.3271,0.0357,2.0681,0.20997122,G
4654747704155029504,3.4616579872797706,1.9087986E-4,6052.1836,3.8632,-0.9195,2888.6523,0.4529,1.8319,0.23751092,F
4654751110065462016,2.730190410876368,4.8271024E-5,5417.3223,3.758,-0.5587,3398.018,0.0364,2.037,0.36387473,F
4654861198661984384,3.849255840580321,8.627268E-5,5282.8203,3.4899,-0.7682,3894.049,0.1296,2.748,0.09243778,F
4654899784644162944,3.8457226341031747,7.938521E-5,5279.454,3.3694,-0.9313,4175.603,0.1211,3.081,0.11751654,F
4654903289337520384,3.1461284624745955,2.4170753E-4,5828.3594,3.6849,-1.816,3140.638,0.5264,2.0939,0.048870496,G
4654903358056969216,5.465079140839456,4.6639505E-4,5352.103,3.441,-0.4938,4099.928,0.0017,3.5888,0.17681792,F
4654903701654446336,3.1454909326839187,1.306003E-4,5525.715,4.0797,-0.4406,2993.854,0.1153,1.8165,0.17409143,F
4654946857488278656,3.2675183502493863,4.2625237E-5,5468.315,3.6043,-0.8771,3720.4788,0.3394,2.4184,0.05092107,F
4654948334956256384,3.4146716226982425,1.218922E-4,5514.403,3.8464,-0.5167,2898.3914,0.0246,1.8366,0.04968546,F
4654948781633572736,3.209523021675607,9.195699E-5,,,,,,,-0.106251255,G
4654950018584119040,4.000016268945866,2.6065327E-4,5723.7344,3.7679,-0.0221,3701.4653,0.105,2.4767,0.019852547,F
4654958986475804928,3.1093398383401922,2.113878E-4,,,,,,,0.114198826,F
4654965617907431040,3.4854112914121598,7.957819E-5,5307.509,3.5853,-0.6598,3513.1292,0.1494,2.4712,0.2541086,G
4654973172749097088,3.666861464526218,1.2203338E-4,6050.898,3.4085,-0.7289,6213.2524,0.7879,4.0674,0.06447177,G
4654983343231845888,2.577303128382637,5.145336E-5,5516.637,4.2121,-0.8159,2451.53,0.0284,1.3555,0.20944333,F
4655006643436206976,3.4061948817059973,1.4314658E-4,,,,,,,-0.17553781,F
4655018085229027328,2.6337050865729013,1.1423433E-4,5871.0156,4.1454,-2.4284,2638.073,0.4575,1.4306,0.276947,unknown
4655020593490574336,5.164142074341792,0.0014367892,5518.9756,3.3917,-0.8882,4221.8247,0.2984,3.704,0.0893555,F
4655029355223065856,5.548191860646075,4.276648E-5,,,,,,,-0.052721985,G
4655035535726226560,4.466851065680053,1.3127438E-4,5148.4453,3.4246,-0.5605,3597.3018,0.023,2.9868,0.15382706,F
4655039044680197120,2.9225543414206965,5.5741184E-5,5907.64,3.6738,-1.8578,3507.3057,0.2938,2.1496,0.118873306,unknown
4516275214060040320,1.434632406341327,8.229866E-6,,,,,,,-0.00618631,F
2034016079579652352,4.619482885269876,1.9767084E-4,7487.954,2.9609,-0.3598,3383.9277,5.3067,9.6918,0.08834615,F
2034137060207366272,3.8458689188833586,1.15307594E-4,6663.982,2.1787,-0.4003,3769.9363,5.0004,27.801,0.111146554,B
2034155854985643520,4.920117994614418,1.6416838E-4,,,,,,,0.14352077,O
2034159600197463552,3.7371740663998705,7.0762966E-5,,,,,,,0.15321264,G
2034229590995812352,2.6315969021679435,1.266671E-4,,,,,,,0.09036654,M
2034288586671365120,2.8169026607887213,2.3854803E-4,7918.0234,3.6175,-0.2195,2374.3164,4.942,3.7636,0.0771299,unknown
5532102084106450176,1.8675189801449126,9.97347E-5,,,,,,,0.19205245,F
5844822466883453056,1.0255971818215905,1.9981306E-5,,,,,,,0.16043206,F
4313043061002380672,4.945440612889506,3.787235E-4,7932.0327,3.5188,-0.1789,1176.066,9.3763,4.3889,-0.22725233,unknown
2211309340220914560,3.157040021953402,3.7394275E-5,,,,,,,0.13644288,unknown
5611563995612988928,2.701281413593559,6.712029E-5,,,,,,,0.12793389,F
5611944113094713600,4.711989721226333,1.3943715E-4,,,,,,,0.1554737,F
4312892805878805504,4.396587438746356,6.347691E-4,,,,,,,,
4313074882477250816,3.0042215168007997,1.3758238E-4,4809.393,3.1997,-0.087,1175.0774,7.5025,4.0626,,
4313146586900972544,3.860543211858702,2.9422127E-4,,,,,,,0.04749484,K
444069661013733120,4.3397415797787255,2.3048131E-4,,,,,,,0.13498051,unknown
444328664722927872,5.117892839638285,5.163456E-4,5020.721,2.5285,-0.9252,1192.379,9.1496,9.8617,0.26179445,M
445121820622854656,3.569404825261708,5.4460248E-5,,,,,,,0.13097727,F
445214321337651456,3.1234624243577027,2.4408519E-5,7284.501,2.9864,-0.2079,2479.3054,7.0105,9.2492,0.10258973,K
204588190167650048,4.372525708536256,1.336998E-4,,,,,,,0.053667307,unknown
5318708901756763520,2.9849695051594485,1.5572537E-5,,,,,,,0.21087869,unknown
4478405971998198784,1.2087213460656374,1.4164751E-5,,,,,,,0.12120495,B
189726984845700480,5.2598903044008605,3.6238838E-4,,,,,,,0.11049642,F
189739251272296192,3.412719982594884,1.1968035E-4,,,,,,,0.11819231,F
3378049163365268608,3.7880202007629356,5.4337765E-5,5797.7075,2.3151,-0.1667,1869.2432,0.3611,21.9031,0.03844774,G
2028731925444850816,2.279258311799679,2.7728755E-5,,,,,,,-0.29245266,K
2028768729057736704,3.1599988297133383,1.07588545E-4,,,,,,,-0.046002626,M
2028781025505284096,6.239456870312151,1.8149146E-4,,,,,,,0.118691295,O
2028782365541654016,4.7515910570512565,3.1228454E-4,4909.2188,2.801,-0.6681,1207.8676,9.0929,6.1031,,
2028787695633981952,4.69443483302118,1.14407965E-4,,,,,,,0.12121266,K
3027837358256113792,4.96044243894171,1.2613827E-4,,,,,,,0.11618179,G
3027913155837731584,5.64724594351527,4.6612925E-4,,,,,,,0.21143705,O
3027920611901182080,2.0470525109237414,1.13811104E-4,,,,,,,0.31471315,K
3027940437469882880,4.255355692616744,1.8961399E-4,6087.324,2.1979,-0.3109,1390.5728,1.6721,27.8768,0.10286311,F
4054962874233545088,5.943304617771675,0.0010000232,6928.3765,2.1017,-0.2194,1533.3668,8.1264,36.4562,0.14618775,unknown
5606739884038472704,3.96990773254997,3.0261164E-5,6194.1157,2.499,-0.2812,5001.522,1.2596,17.3617,0.13458271,F
5606839187987683840,2.0303860465005332,5.756206E-5,,,,,,,0.15480717,G
4755823441560872704,3.8703929112764994,2.051678E-5,5997.1978,3.7909,0.1428,3919.4941,0.3151,2.5848,0.11569351,G
4755861958828753536,2.87337368979841,1.1444768E-4,,,,,,,0.05422101,B
4755928887293755648,2.0772534472726414,1.5363586E-5,6088.237,4.1343,-0.3258,3042.769,0.3033,1.3949,0.13418536,F
4755964797525248000,3.8098875944468085,4.498699E-5,,,,,,,0.057330746,F
6482342638901422080,1.461934091395742,2.3750874E-5,7088.389,3.0386,-2.1245,4456.8945,0.6294,6.5313,0.18485735,F
2694868747315735168,1.4467596726609528,6.65395E-5,6234.0015,3.087,-1.7474,6418.8955,0.3465,5.981,0.12765928,unknown
2695708121364126336,1.1379378753058784,2.9021761E-5,5970.445,3.6391,-3.5397,2987.1,0.2872,2.2345,0.26493734,F
5959704561355132160,1.9673620042351125,2.8915076E-5,7239.873,4.0099,-0.0059,1550.9534,4.7615,2.0858,-0.048282254,unknown
5959820108834400384,3.3002624341354445,3.080652E-4,3702.701,4.0443,-1.3137,603.4782,3.1981,0.7907,,
4040843392592539136,3.197658599868736,7.536216E-5,4744.783,2.951,0.7847,5177.151,0.2659,8.0722,0.037458606,unknown
4321358774850542720,1.4954478973809784,1.3797263E-5,8026.452,3.8833,-1.5365,1369.525,5.6155,2.1179,0.2479945,unknown
4321501951856829952,4.946251635052852,1.2701863E-4,5152.429,1.9684,-0.2828,2006.0685,9.1226,33.9089,0.10329449,M
4321755561092593920,6.048890237594987,3.3307908E-4,,,,,,,0.2168611,unknown
4316782057716383232,1.4807438509910853,2.1940652E-5,6033.987,3.1977,-0.9925,2797.496,0.879,5.3681,0.11598897,A
4500728841169873408,1.2094553074914007,7.5406383E-6,5873.575,2.946,-1.119,2762.9854,0.0512,7.5965,-0.008427897,F
1750217486861133440,2.0469337440707003,4.906213E-5,,,,,,,0.1173321,F
5332001374550980224,5.851440239142167,5.2190386E-4,4908.979,2.4139,-0.5611,1406.8551,9.5201,13.5285,0.031354353,K
5332329583120227840,2.7011981681485344,8.545077E-5,,,,,,,0.10046307,G
5332397512328481920,4.944982117597536,7.475563E-5,6311.648,1.9947,-0.3086,3372.9944,2.6722,39.2145,0.13431568,F
5332420151051975168,4.460689822010201,1.0094711E-4,,,,,,,0.08819533,unknown
4108890728502518144,1.1818507058342818,1.1309311E-5,6006.9443,4.1072,-4.0872,1590.4978,1.6393,1.5176,0.3113747,unknown
5876443871597439104,2.838087423698021,5.2550688E-5,9263.227,4.1325,-1.4648,1396.0656,7.1749,1.7055,,
5543954956895699840,3.641842229181546,2.4330134E-4,,,,,,,0.06475672,G
5544001136384668288,6.020833800959458,2.953868E-4,,,,,,,0.07423386,F
5544213926244557184,5.884906729518966,1.3974581E-4,5711.1167,1.9855,-0.2182,2337.0273,2.3709,38.1399,0.13105288,K
5544259212380322560,2.855067535922681,1.05767926E-4,,,,,,,0.17342724,F
5544277800990940032,1.7003180117687298,6.228868E-5,,,,,,,0.025791928,unknown
5253661725170126720,4.632427892719991,7.1711416E-5,,,,,,,0.031860966,F
5253795384552296448,5.543921254935856,2.0649667E-4,5886.096,1.8,-0.3673,2210.0024,1.1155,47.5034,0.035961244,F
4128740143126634368,1.5179121122049053,2.6564185E-5,5116.8447,2.994,-0.7717,2944.104,0.0036,5.2181,0.15447561,F
5886217533465566976,3.1467462264020463,4.8667088E-4,4702.2437,2.7768,-0.3523,1110.6318,9.1462,6.5067,,
4295988952813227776,4.277318773348718,1.4285518E-4,,,,,,,0.23137662,F
4068682928334961536,1.3399677636323473,1.7588645E-5,9148.155,4.1879,-1.4016,1658.74,5.1433,1.5854,0.2002705,O
4068688971240661248,1.3913773774366882,3.072388E-5,5429.3687,3.559,-1.0237,1491.7238,3.7578,2.4722,0.24416818,M
5862595277754304512,2.987655248062968,5.577981E-5,9291.764,4.0367,-0.3829,1657.1581,7.1266,2.2618,0.10115973,unknown
5332812470537154560,3.7543928126431747,9.083062E-5,5080.407,3.1565,-0.6716,921.0056,9.9656,4.0419,,
5332814841364268288,2.924939372418148,5.893487E-4,9249.857,3.9169,-0.9743,1423.2375,8.4191,2.4347,,
5332836801528862976,4.225465231135455,1.20532386E-4,8576.791,3.5457,-0.4476,2194.06,5.9636,4.2445,-0.008162975,O
5332855699431220736,5.5299172572226105,4.075366E-4,,,,,,,0.14834101,unknown
5332872226466822528,3.523889557907558,3.9626955E-4,9239.301,3.7079,-0.7224,1999.4036,6.3752,3.3673,0.31874558,O
5332911980660141440,2.2012062843468962,1.2942163E-4,,,,,,,-0.07992466,M
5332969017843328000,4.496396185109546,1.0769736E-4,7996.189,3.1964,0.0986,2547.073,6.5543,7.5176,0.302567,B
5332976916245633536,4.372341077845974,2.170221E-4,,,,,,,-0.013638016,K
4110461793161580416,1.8588217782885723,5.5325847E-5,,,,,,,0.17544091,F
2012494342018730496,3.8712825574849448,5.2624426E-5,,,,,,,0.12937704,F
2012787293154800896,4.566052720863474,7.5323434E-5,,,,,,,0.10376309,F
2013131813945245312,5.86971600874405,1.031211E-4,,,,,,,0.119052246,F
2013344882984638464,1.404424344919963,1.2299753E-6,8142.648,3.0337,-0.2484,2386.8743,5.0718,9.0634,0.15427518,F
4484245443888652032,4.156445274754064,0.002382281,,,,,,,0.13635333,F
2422853521974230400,1.146828197893698,1.4554892E-5,,,,,,,0.031543594,B
2435741447518507392,1.0709573279087528,1.3937234E-5,5901.757,3.392,-1.9883,4453.001,0.0326,3.3546,0.28666952,B
4320461195449352064,2.8189079877944865,2.7149246E-5,,,,,,,0.15298933,B
4320538882800306432,3.4833822062962185,1.8577094E-4,5402.698,3.3685,-0.6211,1464.3033,5.819,3.9796,0.16691026,M
4320635914698293504,3.1162291560028854,2.2291305E-4,8928.284,4.0064,-0.3037,1350.764,6.933,2.333,0.10904272,K
5947421126682666112,2.1091049745558768,1.9045897E-4,5391.149,3.2009,-1.1761,2705.3625,0.1884,3.9975,0.053285416,F
4472449191647245184,1.8930833148235622,3.694405E-5,6064.266,2.9391,-0.3151,1747.5208,1.1121,8.6865,0.0775096,G
5859105019918605824,5.796670125019591,1.9565594E-4,6594.247,2.7269,-1.8256,2294.2275,8.2988,8.9927,0.34370843,M
514674937641488256,4.037916230210821,4.8564358E-5,6093.975,2.3694,-0.254,1570.3589,1.922,20.756,0.098831266,F
4110443891732151936,1.0837709412677023,2.234339E-5,,,,,,,0.03678905,unknown
5255147955647154048,4.571291858197153,2.1140363E-4,,,,,,,0.072562486,F
5255216468969556736,5.022706050206657,4.1639585E-5,,,,,,,0.18292907,B
5255219492627430272,3.618988629924527,6.0089576E-5,,,,,,,0.14084618,F
5255220656517219840,5.345891010231648,9.4006624E-5,5811.311,1.8228,-0.4067,1967.9852,1.4788,44.6573,0.09375261,F
5255226703858100608,2.9081917728083027,3.9909664E-4,8784.904,3.5064,0.3715,2935.6985,7.1701,4.8696,0.018490145,unknown
5255239283837540480,5.09223270840587,5.7616304E-5,,,,,,,0.14072989,G
5255270173244914048,3.5910858468172027,1.1306495E-4,,,,,,,0.052065168,F
5255299653884484736,3.353454593805753,1.2346408E-4,,,,,,,-0.12657961,K
5255309098485373824,5.86526130379293,1.4754645E-4,5268.7095,1.9175,-0.3045,3663.9644,2.6863,37.3246,0.1118113,F
5255408505541363072,4.724670145927659,1.9809084E-4,,,,,,,0.22091848,O
4046208567056665600,6.249316854503322,3.3742527E-4,4939.274,3.3595,-0.1403,2188.0903,1.1364,3.4905,0.035787694,K
4652001059699836544,3.8009365147288037,1.3928057E-4,,,,,,,0.2959454,F
4652006346770480896,4.910342498854483,5.034474E-4,5468.8135,3.7373,-0.7306,2399.5159,0.0629,2.0521,0.13083243,F
4652007175732819200,5.109658016155826,3.0591656E-4,5963.026,3.4058,0.3564,6235.891,0.0165,4.6515,0.2607016,F
4652018892398284032,3.2295241260150047,2.614733E-5,,,,,,,0.18437785,G
4652023049926391168,3.1336758779320038,3.2653345E-5,5897.773,3.7235,-1.6401,3423.6633,0.5208,2.0238,0.2530259,G
4652023595358846720,3.2997475468527613,2.3748074E-5,5561.2847,4.099,-0.6803,2848.8806,0.3332,1.6972,0.07899188,F
4652033220409719936,1.4210567445418003,1.611812E-4,6319.511,4.1918,-1.2187,3296.4563,0.2415,1.1792,0.22833662,F
4652034079404594944,4.331029971427216,4.2214533E-4,5580.215,3.4839,-0.3081,4855.0527,0.4161,3.6739,0.07570282,G
4652034629160276224,5.637545175451138,7.4881544E-5,5335.6216,3.4486,-0.5503,3803.9373,0.293,3.4764,0.13377933,G
4652035350714746624,3.2664245959920044,1.2075855E-4,5403.1875,3.6171,-0.7749,3621.5115,0.1165,2.3653,0.16371885,F
4652035350714751232,4.802375596488704,9.623975E-4,5904.2163,3.69,-2.0074,2605.578,0.3956,2.0733,0.18981098,B
4652035453793898624,3.4409323406285997,1.04765575E-4,,,,,,,0.057346385,G
4652035591232836480,2.1675768786015763,3.0815754E-5,5644.29,4.1899,-1.5761,2612.3696,0.434,1.3442,0.003549861,F
4652036656384863872,2.5979945945356353,6.838425E-5,5636.162,4.2113,-3.9179,2283.2258,0.1336,1.2743,0.24658336,B
4652037068701575040,3.5158527854843173,4.3625085E-4,5489.3213,3.6427,-0.8798,3506.0505,0.3846,2.2871,0.18140005,F
4652037515378090112,4.38188336470398,2.9490524E-4,5227.9663,3.4502,-0.7364,4014.4739,0.338,2.8503,0.15736187,F
4652045345073360128,2.5689829344525696,4.2937674E-5,5537.8594,3.7581,-0.8092,3720.6055,0.2225,1.9853,0.19668497,G
4652047823304601984,4.451446209343268,5.6242574E-5,5294.4946,3.4197,-0.621,4305.3496,0.0671,3.392,0.076427095,F
4652057066075319168,4.140604860870137,2.9372307E-4,5512.968,3.5622,-0.5831,3892.5315,0.0782,3.0017,0.16754714,F
